elements,calculated,Predicted_Tc,Elements
Al-U,yes,0.860926432548931,Al0.055U0.945
Al-Np,yes,3.4287001513024014,Al0.051Np0.949
Co-Pr,yes,0.9452663280423267,Pr1.000
Co-Cs,yes,1.8558860502645511,Co0.029Cs0.971
Co-Rb,yes,5.214205291005282,Co0.550Rb0.450
Co-Cd,yes,0.9572830555555546,Co0.935Cd0.065
Co-Ga,yes,5.304505960071,Co0.019Ga0.981
Co-K,yes,4.298424338624333,Co0.616K0.384
Co-Na,yes,17.09493603174605,Co0.935Na0.065
Co-Ni,yes,1.4655966666666673,Co0.426Ni0.574
Co-Tm,yes,2.529951447089948,Co0.029Tm0.971
Co-Lu,yes,4.569533730158731,Co0.002Lu0.998
Co-Zr,yes,4.440881666666657,Co0.251Zr0.749
Co-Sc,yes,9.081249909812405,Sc1.000
Co-Tb,yes,1.7098296613756596,Tb1.000
Co-Mn,yes,1.1068328835978845,Co0.498Mn0.502
Co-W,yes,2.34980666666667,Co0.215W0.785
Co-Ag,yes,1.5655838095238102,Co0.664Ag0.336
Co-Sn,yes,4.055296940452369,Co0.002Sn0.998
Co-In,yes,3.5955514850427424,Co0.114In0.886
Co-Ge,yes,5.266793843193844,Co0.001Ge0.999
Co-Zn,yes,1.2851890873015883,Co0.512Zn0.488
Co-Ru,yes,1.3549985185185214,Co0.476Ru0.524
Co-Hf,yes,2.424859523809527,Co0.478Hf0.522
Co-Nb,yes,9.166853922535712,Co0.003Nb0.997
Co-Pt,yes,0.9601714744607244,Co0.670Pt0.330
Co-Pd,yes,1.5739291666666673,Co0.029Pd0.971
Co-Ta,yes,4.378927799082366,Co0.001Ta0.999
Co-Mo,yes,8.86137722222222,Co0.255Mo0.745
Co-Tc,yes,9.975257990620486,Co0.063Tc0.937
Co-Rh,yes,1.8847900000000024,Co0.666Rh0.334
Co-Os,yes,1.1979822539682545,Co0.734Os0.266
Co-Ti,yes,3.7132749999999874,Co0.153Ti0.847
Co-Ir,yes,0.7785330555555557,Co0.716Ir0.284
Co-Sb,yes,3.4757807936507947,Co0.140Sb0.860
Co-Au,yes,1.7148900000000045,Co0.498Au0.502
Co-Th,yes,3.099925317460308,Co0.495Th0.505
Co-Pu,yes,11.861012238224724,Co0.022Pu0.978
Co-Mg,yes,3.4214242857142874,Co0.447Mg0.553
Co-U,yes,1.3055823473389325,Co0.965U0.035
Co-Np,yes,3.119519296601545,Np1.000
Pr-Cs,yes,2.0283320224867727,Pr0.006Cs0.994
Pr-Rb,yes,5.136654092592586,Pr0.583Rb0.417
Pr-Cd,yes,1.0544082724867712,Pr0.867Cd0.133
Pr-Ga,yes,5.4995329139967035,Pr0.016Ga0.984
Pr-K,yes,4.0027464338624315,Pr0.634K0.366
Pr-Na,yes,17.140148603174605,Pr0.944Na0.056
Pr-Ni,yes,1.1906278174603149,Pr0.430Ni0.570
Pr-Tm,yes,2.8133097259869753,Pr0.009Tm0.991
Pr-Lu,yes,4.570700396825397,Pr0.005Lu0.995
Pr-Zr,yes,4.454805555555549,Pr0.249Zr0.751
Pr-Sc,yes,9.081249909812405,Pr0.003Sc0.997
Pr-Tb,yes,1.7227213280423264,Pr0.009Tb0.991
Pr-Mn,yes,0.8581311428571425,Pr0.999Mn0.001
Pr-W,yes,1.67471165343915,Pr0.304W0.696
Pr-Ag,yes,1.528188015873014,Pr0.659Ag0.341
Pr-Sn,yes,4.055296940452369,Pr0.001Sn0.999
Pr-In,yes,3.4847853649267373,Pr0.002In0.998
Pr-Ge,yes,5.283793843193846,Pr0.005Ge0.995
Pr-Zn,yes,0.9517398280423263,Pr0.597Zn0.403
Pr-Ru,yes,1.2281314682539675,Pr0.535Ru0.465
Pr-Hf,yes,2.2019174999999995,Pr0.596Hf0.404
Pr-Nb,yes,9.157913540080127,Pr0.001Nb0.999
Pr-Pt,yes,0.9452663280423267,Pr0.995Pt0.005
Pr-Pd,yes,1.4755867857142877,Pr0.008Pd0.992
Pr-Ta,yes,4.400765626145286,Pr0.010Ta0.990
Pr-Mo,yes,2.8307038095238135,Pr0.685Mo0.315
Pr-Tc,yes,9.961657990620497,Pr0.070Tc0.930
Pr-Rh,yes,1.0110532539682533,Pr0.724Rh0.276
Pr-Os,yes,0.9829021428571421,Pr0.807Os0.193
Pr-Ti,yes,1.8816307222222193,Pr0.151Ti0.849
Pr-Ir,yes,0.9452663280423267,Pr0.994Ir0.006
Pr-Sb,yes,2.324223253968253,Pr0.001Sb0.999
Pr-Au,yes,1.6896933333333364,Pr0.500Au0.500
Pr-Th,yes,1.1953551058201042,Pr0.703Th0.297
Pr-Pu,yes,11.861012238224724,Pr0.045Pu0.955
Pr-Mg,yes,2.475161851851851,Pr0.500Mg0.500
Pr-U,yes,0.9452663280423267,Pr1.000
Pr-Np,yes,3.1378776299348785,Pr0.006Np0.994
Cs-Rb,yes,5.589111976190472,Cs0.561Rb0.439
Cs-Cd,yes,2.1554751574074076,Cs0.913Cd0.087
Cs-Ga,yes,5.552247193457983,Cs0.020Ga0.980
Cs-K,yes,4.448592505291001,Cs0.627K0.373
Cs-Na,yes,17.898624939153446,Cs0.949Na0.051
Cs-Ni,yes,2.3243509722222244,Cs0.417Ni0.583
Cs-Tm,yes,3.0689458503255995,Cs0.148Tm0.852
Cs-Lu,yes,4.687822619047622,Cs0.209Lu0.791
Cs-Zr,yes,4.484405555555549,Cs0.250Zr0.750
Cs-Sc,yes,9.069349909812406,Cs0.010Sc0.990
Cs-Tb,yes,2.012103689153439,Cs0.998Tb0.002
Cs-Mn,yes,1.9452848002645495,Cs0.500Mn0.500
Cs-W,yes,3.7352199999999995,Cs0.240W0.760
Cs-Ag,yes,2.9601362817460357,Cs0.724Ag0.276
Cs-Sn,yes,4.605441888888889,Cs0.474Sn0.526
Cs-In,yes,4.053395314407821,Cs0.114In0.886
Cs-Ge,yes,5.283793843193846,Cs0.001Ge0.999
Cs-Zn,yes,2.0109070224867724,Cs0.999Zn0.001
Cs-Ru,yes,2.0882371296296305,Cs0.500Ru0.500
Cs-Hf,yes,3.4660195238095266,Cs0.482Hf0.518
Cs-Nb,yes,9.16598548093487,Cs0.004Nb0.996
Cs-Pt,yes,2.0109070224867724,Cs0.996Pt0.004
Cs-Pd,yes,2.9338501851851886,Cs0.830Pd0.170
Cs-Ta,yes,4.7084592670940095,Cs0.426Ta0.574
Cs-Mo,yes,3.289789470899475,Cs0.685Mo0.315
Cs-Tc,yes,9.975257990620486,Cs0.063Tc0.937
Cs-Rh,yes,2.6445111111111137,Cs0.667Rh0.333
Cs-Os,yes,2.297661670634921,Cs0.799Os0.201
Cs-Ti,yes,4.049159256410254,Cs0.173Ti0.827
Cs-Ir,yes,2.0109070224867724,Cs0.990Ir0.010
Cs-Sb,yes,4.244909841269841,Cs0.172Sb0.828
Cs-Au,yes,2.6795418373015876,Cs0.882Au0.118
Cs-Th,yes,3.1628566666666633,Cs0.706Th0.294
Cs-Pu,yes,11.861012238224724,Cs0.016Pu0.984
Cs-Mg,yes,2.7208146082621085,Cs0.500Mg0.500
Cs-U,yes,0.8557508769933753,Cs0.054U0.946
Cs-Np,yes,3.373580420940169,Cs0.199Np0.801
Rb-Cd,yes,4.970650863788987,Rb0.449Cd0.551
Rb-Ga,yes,5.760836271047034,Rb0.450Ga0.550
Rb-K,yes,4.576791362433856,Rb0.628K0.372
Rb-Na,yes,14.242312685185176,Rb0.934Na0.066
Rb-Ni,yes,5.741402394179892,Rb0.417Ni0.583
Rb-Tm,yes,5.834423065934062,Rb0.431Tm0.569
Rb-Lu,yes,5.792794021164021,Rb0.425Lu0.575
Rb-Zr,yes,5.651026917989413,Rb0.437Zr0.563
Rb-Sc,yes,9.081249909812405,Rb0.005Sc0.995
Rb-Tb,yes,5.481475402116401,Rb0.430Tb0.570
Rb-Mn,yes,5.438498642857137,Rb0.450Mn0.550
Rb-W,yes,6.069624576719571,Rb0.450W0.550
Rb-Ag,yes,4.951378148148151,Rb0.450Ag0.550
Rb-Sn,yes,6.424244648148144,Rb0.423Sn0.577
Rb-In,yes,6.119256592592589,Rb0.441In0.559
Rb-Ge,yes,6.207748214285703,Rb0.450Ge0.550
Rb-Zn,yes,5.205935596560836,Rb0.432Zn0.568
Rb-Ru,yes,5.056091666666663,Rb0.450Ru0.550
Rb-Hf,yes,6.16636433862433,Rb0.450Hf0.550
Rb-Nb,yes,9.166853922535712,Rb0.003Nb0.997
Rb-Pt,yes,4.950070613853735,Rb0.440Pt0.560
Rb-Pd,yes,5.393927433862427,Rb0.446Pd0.554
Rb-Ta,yes,6.397519556878294,Rb0.418Ta0.582
Rb-Mo,yes,4.228060277777778,Rb0.799Mo0.201
Rb-Tc,yes,9.961466323953832,Rb0.076Tc0.924
Rb-Rh,yes,5.582692592592585,Rb0.439Rh0.561
Rb-Os,yes,5.396515203703699,Rb0.441Os0.559
Rb-Ti,yes,6.022395341066334,Rb0.450Ti0.550
Rb-Ir,yes,5.105892537037037,Rb0.432Ir0.568
Rb-Sb,yes,6.163543148148148,Rb0.400Sb0.600
Rb-Au,yes,4.556241111111112,Rb0.443Au0.557
Rb-Th,yes,5.662836296296291,Rb0.447Th0.553
Rb-Pu,yes,11.861012238224724,Rb0.027Pu0.973
Rb-Mg,yes,4.5064712962962945,Rb0.644Mg0.356
Rb-U,yes,0.8739705079365065,Rb0.950U0.050
Rb-Np,yes,5.969600208791205,Rb0.439Np0.561
Cd-Ga,yes,5.528232711976503,Cd0.026Ga0.974
Cd-K,yes,4.150747031181777,Cd0.615K0.385
Cd-Na,yes,16.940719831798802,Cd0.932Na0.068
Cd-Ni,yes,1.308121023809524,Cd0.176Ni0.824
Cd-Tm,yes,2.916079271164019,Cd0.080Tm0.920
Cd-Lu,yes,4.590773134920637,Cd0.070Lu0.930
Cd-Zr,yes,4.447265674603168,Cd0.252Zr0.748
Cd-Sc,yes,9.081249909812405,Sc1.000
Cd-Tb,yes,1.8677591851851831,Cd0.077Tb0.923
Cd-Mn,yes,0.7112911296296294,Cd0.086Mn0.914
Cd-W,yes,2.5556522407407414,Cd0.179W0.821
Cd-Ag,yes,1.509592063492062,Cd0.025Ag0.975
Cd-Sn,yes,3.9298588392407425,Cd0.003Sn0.997
Cd-In,yes,3.805871666666665,Cd0.110In0.890
Cd-Ge,yes,5.24446328763829,Cd0.002Ge0.998
Cd-Zn,yes,0.9329363210678177,Cd0.235Zn0.765
Cd-Ru,yes,1.3950742222222219,Cd0.173Ru0.827
Cd-Hf,yes,2.474126499999999,Cd0.178Hf0.822
Cd-Nb,yes,9.16598548093487,Cd0.004Nb0.996
Cd-Pt,yes,0.646117478576978,Cd0.450Pt0.550
Cd-Pd,yes,4.982425952380959,Cd0.084Pd0.916
Cd-Ta,yes,4.388754911859572,Cd0.009Ta0.991
Cd-Mo,yes,2.7266920601250653,Cd0.687Mo0.313
Cd-Tc,yes,9.975257990620486,Cd0.063Tc0.937
Cd-Rh,yes,1.2404355555555553,Cd0.143Rh0.857
Cd-Os,yes,0.9057876031746022,Cd0.183Os0.817
Cd-Ti,yes,3.7676716746031644,Cd0.156Ti0.844
Cd-Ir,yes,0.5658675897036262,Cd0.983Ir0.017
Cd-Sb,yes,4.134924246031745,Cd0.134Sb0.866
Cd-Au,yes,1.6461276993347083,Cd0.434Au0.566
Cd-Th,yes,1.313942594646093,Cd0.180Th0.820
Cd-Pu,yes,11.861012238224724,Cd0.032Pu0.968
Cd-Mg,yes,2.3094265079365086,Cd0.448Mg0.552
Cd-U,yes,0.7938527989602988,Cd0.022U0.978
Cd-Np,yes,3.1458979290801765,Cd0.073Np0.927
Ga-K,yes,5.548036637902428,Ga0.986K0.014
Ga-Na,yes,19.68630997487626,Ga0.950Na0.050
Ga-Ni,yes,5.4525370283420544,Ga0.981Ni0.019
Ga-Tm,yes,5.548036637902428,Ga0.959Tm0.041
Ga-Lu,yes,5.547426637902428,Ga0.957Lu0.043
Ga-Zr,yes,5.3676628036250476,Ga0.983Zr0.017
Ga-Sc,yes,9.081249909812405,Sc1.000
Ga-Tb,yes,5.234124491579869,Ga0.982Tb0.018
Ga-Mn,yes,5.2310414613848435,Ga0.980Mn0.020
Ga-W,yes,5.527580653775444,Ga0.980W0.020
Ga-Ag,yes,5.548036637902428,Ga0.958Ag0.042
Ga-Sn,yes,5.548036637902428,Ga0.973Sn0.027
Ga-In,yes,5.548036637902428,Ga0.969In0.031
Ga-Ge,yes,5.548036637902428,Ga0.971Ge0.029
Ga-Zn,yes,5.351639189467963,Ga0.953Zn0.047
Ga-Ru,yes,5.399701035003149,Ga0.977Ru0.023
Ga-Hf,yes,5.751629179627858,Ga0.987Hf0.013
Ga-Nb,yes,19.743626190476103,Ga0.245Nb0.755
Ga-Pt,yes,5.548036637902428,Ga0.987Pt0.013
Ga-Pd,yes,5.556268726092016,Ga0.973Pd0.027
Ga-Ta,yes,5.562500547099711,Ga0.957Ta0.043
Ga-Mo,yes,5.548036637902428,Ga0.986Mo0.014
Ga-Tc,yes,9.975257990620486,Ga0.064Tc0.936
Ga-Rh,yes,5.296737276055123,Ga0.964Rh0.036
Ga-Os,yes,5.072084030779229,Ga0.978Os0.022
Ga-Ti,yes,5.548036637902428,Ga0.953Ti0.047
Ga-Ir,yes,5.34215589081618,Ga0.986Ir0.014
Ga-Sb,yes,5.585056171378212,Ga0.952Sb0.048
Ga-Au,yes,5.548036637902428,Ga0.972Au0.028
Ga-Th,yes,5.548036637902428,Ga0.979Th0.021
Ga-Pu,yes,11.861012238224724,Ga0.023Pu0.977
Ga-Mg,yes,5.548036637902428,Ga0.958Mg0.042
Ga-U,yes,0.9439539821012306,Ga0.968U0.032
Ga-Np,yes,5.548036637902428,Ga0.978Np0.022
K-Na,yes,4.851241650590149,K0.370Na0.630
K-Ni,yes,4.545446997354494,K0.378Ni0.622
K-Tm,yes,4.559421095034591,K0.378Tm0.622
K-Lu,yes,4.67445634920635,K0.212Lu0.788
K-Zr,yes,4.787570634920632,K0.251Zr0.749
K-Sc,yes,9.081249909812405,K0.006Sc0.994
K-Tb,yes,4.375351394179889,K0.381Tb0.619
K-Mn,yes,4.389765005291,K0.450Mn0.550
K-W,yes,4.522900529100526,K0.500W0.500
K-Ag,yes,4.171593862433861,K0.450Ag0.550
K-Sn,yes,4.956989140211634,K0.369Sn0.631
K-In,yes,4.759424529100525,K0.373In0.627
K-Ge,yes,5.283793843193846,K0.001Ge0.999
K-Zn,yes,4.261905259259252,K0.374Zn0.626
K-Ru,yes,4.345678862433857,K0.369Ru0.631
K-Hf,yes,4.655180529100526,K0.383Hf0.617
K-Nb,yes,9.16598548093487,K0.004Nb0.996
K-Pt,yes,4.167652833744953,K0.390Pt0.610
K-Pd,yes,4.351997195767191,K0.377Pd0.623
K-Ta,yes,4.711383862433859,K0.500Ta0.500
K-Mo,yes,5.707789143819148,K0.385Mo0.615
K-Tc,yes,9.902252223424718,K0.055Tc0.945
K-Rh,yes,4.443190529100524,K0.439Rh0.561
K-Os,yes,4.168058695767192,K0.500Os0.500
K-Ti,yes,4.704629785510778,K0.368Ti0.632
K-Ir,yes,4.228091362433858,K0.410Ir0.590
K-Sb,yes,4.828097751322752,K0.385Sb0.615
K-Au,yes,4.363600529100523,K0.434Au0.566
K-Th,yes,4.447547566137562,K0.449Th0.551
K-Pu,yes,11.861012238224724,K0.039Pu0.961
K-Mg,yes,3.382092386039882,K0.654Mg0.346
K-U,yes,4.180913029100523,K0.366U0.634
K-Np,yes,4.650408872812368,K0.371Np0.629
Na-Ni,yes,17.243787023809524,Na0.073Ni0.927
Na-Tm,yes,18.33260519556371,Na0.065Tm0.935
Na-Lu,yes,19.225694047619058,Na0.054Lu0.946
Na-Zr,yes,8.675605000000013,Na0.060Zr0.940
Na-Sc,yes,19.73572305555559,Na0.063Sc0.937
Na-Tb,yes,17.710309198412727,Na0.064Tb0.936
Na-Mn,yes,17.041867994708998,Na0.070Mn0.930
Na-W,yes,32.8533502777777,Na0.048W0.952
Na-Ag,yes,17.453716666666672,Na0.054Ag0.946
Na-Sn,yes,18.550958861111113,Na0.059Sn0.941
Na-In,yes,18.894302797212056,Na0.071In0.929
Na-Ge,yes,18.819171299903818,Na0.071Ge0.929
Na-Zn,yes,17.123625575757593,Na0.061Zn0.939
Na-Ru,yes,14.906730999999997,Na0.053Ru0.947
Na-Hf,yes,17.899176666666676,Na0.070Hf0.930
Na-Nb,yes,9.157913540080127,Na0.001Nb0.999
Na-Pt,yes,16.365588707126218,Na0.066Pt0.934
Na-Pd,yes,17.62017373015873,Na0.066Pd0.934
Na-Ta,yes,17.66936015538215,Na0.053Ta0.947
Na-Mo,yes,3.6832925661375686,Na0.797Mo0.203
Na-Tc,yes,13.615754399350648,Na0.063Tc0.937
Na-Rh,yes,17.32925555555556,Na0.060Rh0.940
Na-Os,yes,17.05257174314573,Na0.070Os0.930
Na-Ti,yes,18.5259055555556,Na0.074Ti0.926
Na-Ir,yes,16.088079999999998,Na0.060Ir0.940
Na-Sb,yes,18.389430793650806,Na0.073Sb0.927
Na-Au,yes,13.209763333333347,Na0.074Au0.926
Na-Th,yes,17.285047870185352,Na0.074Th0.926
Na-Pu,yes,13.19678424307173,Na0.063Pu0.937
Na-Mg,yes,4.042309290801791,Na0.611Mg0.389
Na-U,yes,1.503150876993373,Na0.056U0.944
Na-Np,yes,18.454199005087514,Na0.053Np0.947
Ni-Tm,yes,2.7998847259869755,Ni0.002Tm0.998
Ni-Lu,yes,4.570700396825397,Ni0.001Lu0.999
Ni-Zr,yes,3.733966666666667,Ni0.249Zr0.751
Ni-Sc,yes,9.081249909812405,Ni0.002Sc0.998
Ni-Tb,yes,2.083574444444445,Ni0.343Tb0.657
Ni-Mn,yes,1.921760496031746,Ni0.575Mn0.425
Ni-W,yes,3.1730215079365087,Ni0.302W0.698
Ni-Ag,yes,2.8598800793650843,Ni0.631Ag0.369
Ni-Sn,yes,3.9996323333333303,Ni0.342Sn0.658
Ni-In,yes,3.4847853649267373,Ni0.001In0.999
Ni-Ge,yes,5.283793843193846,Ni0.001Ge0.999
Ni-Zn,yes,2.202190416666668,Ni0.577Zn0.423
Ni-Ru,yes,1.9721441666666661,Ni0.542Ru0.458
Ni-Hf,yes,3.26082182539683,Ni0.581Hf0.419
Ni-Nb,yes,9.149116318791744,Ni0.005Nb0.995
Ni-Pt,yes,1.4772158206006938,Ni0.625Pt0.375
Ni-Pd,yes,2.2386905158730186,Ni0.780Pd0.220
Ni-Ta,yes,4.3902403916749595,Ni0.002Ta0.998
Ni-Mo,yes,8.228087142857136,Ni0.685Mo0.315
Ni-Tc,yes,9.966524657287165,Ni0.076Tc0.924
Ni-Rh,yes,2.173098611111113,Ni0.716Rh0.284
Ni-Os,yes,1.9224370555555546,Ni0.734Os0.266
Ni-Ti,yes,3.3254792539682474,Ni0.161Ti0.839
Ni-Ir,yes,1.372429166666667,Ni0.715Ir0.285
Ni-Sb,yes,3.524445555555555,Ni0.173Sb0.827
Ni-Au,yes,2.0924025793650816,Ni0.763Au0.237
Ni-Th,yes,2.970203611111121,Ni0.601Th0.399
Ni-Pu,yes,11.861012238224724,Ni0.028Pu0.972
Ni-Mg,yes,2.6646861111111106,Ni0.500Mg0.500
Ni-U,yes,0.8611064325489309,Ni0.057U0.943
Ni-Np,yes,3.119519296601545,Ni0.002Np0.998
Tm-Lu,yes,4.592700396825398,Tm0.258Lu0.742
Tm-Zr,yes,4.4861055555555485,Tm0.249Zr0.751
Tm-Sc,yes,9.081249909812405,Tm0.011Sc0.989
Tm-Tb,yes,2.7998847259869755,Tm0.999Tb0.001
Tm-Mn,yes,2.343685413817662,Tm0.999Mn0.001
Tm-W,yes,3.7642361375661335,Tm0.302W0.698
Tm-Ag,yes,3.6033846547619106,Tm0.723Ag0.277
Tm-Sn,yes,4.660871888888889,Tm0.474Sn0.526
Tm-In,yes,3.9753219810744858,Tm0.114In0.886
Tm-Ge,yes,5.283793843193846,Tm0.002Ge0.998
Tm-Zn,yes,2.7998847259869755,Tm0.996Zn0.004
Tm-Ru,yes,2.5854967497964996,Tm0.996Ru0.004
Tm-Hf,yes,3.6628133994708985,Tm0.670Hf0.330
Tm-Nb,yes,9.157913540080127,Tm0.002Nb0.998
Tm-Pt,yes,2.7998847259869755,Tm1.000
Tm-Pd,yes,3.687067592592597,Tm0.831Pd0.169
Tm-Ta,yes,4.723925933760677,Tm0.427Ta0.573
Tm-Mo,yes,3.465765231481483,Tm0.841Mo0.159
Tm-Tc,yes,9.961657990620497,Tm0.075Tc0.925
Tm-Rh,yes,2.7540177777777797,Tm0.722Rh0.278
Tm-Os,yes,2.5064787341269836,Tm0.799Os0.201
Tm-Ti,yes,3.9173032564102535,Tm0.172Ti0.828
Tm-Ir,yes,2.7998847259869755,Tm0.990Ir0.010
Tm-Sb,yes,4.187476507936506,Tm0.175Sb0.825
Tm-Au,yes,3.154561083333334,Tm0.878Au0.122
Tm-Th,yes,3.7960989021164027,Tm0.779Th0.221
Tm-Pu,yes,11.861012238224724,Tm0.015Pu0.985
Tm-Mg,yes,2.877272392653643,Tm0.638Mg0.362
Tm-U,yes,0.8708160634920618,Tm0.970U0.030
Tm-Np,yes,3.1303192966015447,Tm0.049Np0.951
Lu-Zr,yes,4.570700396825397,Lu0.999Zr0.001
Lu-Sc,yes,9.11581546536796,Lu0.010Sc0.990
Lu-Tb,yes,4.570700396825397,Lu0.997Tb0.003
Lu-Mn,yes,3.5253738095238054,Lu0.998Mn0.002
Lu-W,yes,4.570700396825397,Lu1.000
Lu-Ag,yes,4.829086507936508,Lu0.748Ag0.252
Lu-Sn,yes,4.806718412698409,Lu0.785Sn0.215
Lu-In,yes,4.627752896825398,Lu0.923In0.077
Lu-Ge,yes,5.283793843193846,Lu0.002Ge0.998
Lu-Zn,yes,4.570700396825397,Lu0.996Zn0.004
Lu-Ru,yes,4.20798904761905,Lu0.994Ru0.006
Lu-Hf,yes,4.90960119047619,Lu0.919Hf0.081
Lu-Nb,yes,9.166853922535712,Lu0.003Nb0.997
Lu-Pt,yes,4.570700396825397,Lu0.995Pt0.005
Lu-Pd,yes,4.694317063492063,Lu0.832Pd0.168
Lu-Ta,yes,4.836720218253967,Lu0.726Ta0.274
Lu-Mo,yes,4.69663396825397,Lu0.892Mo0.108
Lu-Tc,yes,9.975257990620486,Lu0.063Tc0.937
Lu-Rh,yes,4.168585952380951,Lu0.996Rh0.004
Lu-Os,yes,4.570700396825397,Lu1.000
Lu-Ti,yes,4.719233571428571,Lu0.737Ti0.263
Lu-Ir,yes,4.570700396825397,Lu0.992Ir0.008
Lu-Sb,yes,4.977704285714288,Lu0.742Sb0.258
Lu-Au,yes,4.570700396825397,Lu0.991Au0.009
Lu-Th,yes,4.881275396825398,Lu0.750Th0.250
Lu-Pu,yes,11.861012238224724,Lu0.042Pu0.958
Lu-Mg,yes,4.570700396825397,Lu0.997Mg0.003
Lu-U,yes,0.8941374126984108,Lu0.963U0.037
Lu-Np,yes,4.597067063492063,Lu0.730Np0.270
Zr-Sc,yes,9.037023243145738,Zr0.005Sc0.995
Zr-Tb,yes,4.458805555555549,Zr0.751Tb0.249
Zr-Mn,yes,4.182362222222218,Zr0.750Mn0.250
Zr-W,yes,4.506972222222216,Zr0.751W0.249
Zr-Ag,yes,4.4861055555555485,Zr0.751Ag0.249
Zr-Sn,yes,4.491505555555548,Zr0.749Sn0.251
Zr-In,yes,4.484405555555549,Zr0.748In0.252
Zr-Ge,yes,5.283793843193846,Zr0.002Ge0.998
Zr-Zn,yes,4.755149999999993,Zr0.749Zn0.251
Zr-Ru,yes,4.9615631074481,Zr0.940Ru0.060
Zr-Hf,yes,5.633635714285685,Zr0.749Hf0.251
Zr-Nb,yes,10.780555820105828,Zr0.248Nb0.752
Zr-Pt,yes,4.423251333333328,Zr0.751Pt0.249
Zr-Pd,yes,7.201133333333331,Zr0.928Pd0.072
Zr-Ta,yes,6.436308571428586,Zr0.546Ta0.454
Zr-Mo,yes,4.971031746031748,Zr0.798Mo0.202
Zr-Tc,yes,9.871169101731596,Zr0.063Tc0.937
Zr-Rh,yes,10.765355555555551,Zr0.879Rh0.121
Zr-Os,yes,5.606250000000024,Zr0.933Os0.067
Zr-Ti,yes,3.6965622222222168,Zr0.900Ti0.100
Zr-Ir,yes,7.255183333333334,Zr0.751Ir0.249
Zr-Sb,yes,4.492405555555549,Zr0.751Sb0.249
Zr-Au,yes,4.090211111111102,Zr0.749Au0.251
Zr-Th,yes,5.242433333333315,Zr0.750Th0.250
Zr-Pu,yes,11.861012238224724,Zr0.002Pu0.998
Zr-Mg,yes,4.45420555555555,Zr0.751Mg0.249
Zr-U,yes,0.9883309523809516,Zr0.941U0.059
Zr-Np,yes,4.4861055555555485,Zr0.751Np0.249
Sc-Tb,yes,9.081249909812405,Sc1.000
Sc-Mn,yes,9.081249909812405,Sc1.000
Sc-W,yes,8.978993243145739,Sc0.999W0.001
Sc-Ag,yes,9.081249909812405,Sc0.999Ag0.001
Sc-Sn,yes,9.081249909812405,Sc0.986Sn0.014
Sc-In,yes,9.081249909812405,Sc0.990In0.010
Sc-Ge,yes,9.081249909812405,Sc0.996Ge0.004
Sc-Zn,yes,9.081249909812405,Sc0.997Zn0.003
Sc-Ru,yes,8.302529909812408,Sc0.995Ru0.005
Sc-Hf,yes,9.081249909812405,Sc0.989Hf0.011
Sc-Nb,yes,9.166853922535712,Sc0.003Nb0.997
Sc-Pt,yes,9.081249909812405,Sc0.999Pt0.001
Sc-Pd,yes,9.081249909812405,Sc0.994Pd0.006
Sc-Ta,yes,9.081249909812405,Sc0.997Ta0.003
Sc-Mo,yes,9.081249909812405,Sc0.999Mo0.001
Sc-Tc,yes,9.975257990620486,Sc0.064Tc0.936
Sc-Rh,yes,8.23602768759019,Sc0.997Rh0.003
Sc-Os,yes,7.880422528860028,Sc0.999Os0.001
Sc-Ti,yes,9.081249909812405,Sc0.990Ti0.010
Sc-Ir,yes,9.081249909812405,Sc1.000
Sc-Sb,yes,9.081249909812405,Sc0.997Sb0.003
Sc-Au,yes,9.081249909812405,Sc0.994Au0.006
Sc-Th,yes,9.081249909812405,Sc0.994Th0.006
Sc-Pu,yes,11.861012238224724,Sc0.046Pu0.954
Sc-Mg,yes,9.081249909812405,Sc0.990Mg0.010
Sc-U,yes,1.1409474126984123,Sc0.986U0.014
Sc-Np,yes,9.081249909812405,Sc0.998Np0.002
Tb-Mn,yes,1.7098296613756596,Tb1.000
Tb-W,yes,2.859037248677246,Tb0.301W0.699
Tb-Ag,yes,2.5382493650793654,Tb0.721Ag0.279
Tb-Sn,yes,4.144496055555553,Tb0.473Sn0.527
Tb-In,yes,3.4847853649267373,In1.000
Tb-Ge,yes,5.283793843193846,Tb0.001Ge0.999
Tb-Zn,yes,1.7098296613756596,Tb0.997Zn0.003
Tb-Ru,yes,1.742392500000002,Tb0.536Ru0.464
Tb-Hf,yes,3.209563690476191,Tb0.597Hf0.403
Tb-Nb,yes,9.157913540080127,Tb0.001Nb0.999
Tb-Pt,yes,1.7098296613756596,Tb1.000
Tb-Pd,yes,2.4520062962962967,Tb0.830Pd0.170
Tb-Ta,yes,4.3902403916749595,Tb0.002Ta0.998
Tb-Mo,yes,3.027488253968258,Tb0.685Mo0.315
Tb-Tc,yes,9.966524657287165,Tb0.076Tc0.924
Tb-Rh,yes,2.4282066666666693,Tb0.667Rh0.333
Tb-Os,yes,1.931179031746031,Tb0.797Os0.203
Tb-Ti,yes,2.8989467222222167,Tb0.172Ti0.828
Tb-Ir,yes,1.7098296613756596,Tb0.999Ir0.001
Tb-Sb,yes,3.4672142857142814,Tb0.158Sb0.842
Tb-Au,yes,2.4449511428571418,Tb0.880Au0.120
Tb-Th,yes,2.338924074074071,Tb0.708Th0.292
Tb-Pu,yes,11.861012238224724,Tb0.008Pu0.992
